id,name,vernacularName,otherNames,wiktionary,glottologId,glottologFamilyId,glottologParentId,level,lat,long,country,iso639-3,iso639-1,scope,type,speakers,logo,logoDesc
20812,Poronaisk,,,,poro1251,tung1282,orok1265,dialect,,,,,,,,,,
20813,Poroto,,,,poro1252,atla1278,safw1238,dialect,,,,,,,,,,
20814,Poros,,,,poro1254,aust1307,timu1262,dialect,,,,,,,,,,
20815,Porome,,,,poro1255,kibi1239,kibi1239,dialect,,,,,,,,,,
20816,Portuguese Calão,,,,port1238,indo1319,calo1236,dialect,,,,,,,,,,
20817,Port Sorell,,,,port1278,west1503,west1503,language,-41.188369,146.559906,AU,,,,,,,
20818,Port Maltese,,,,port1290,afro1255,malt1254,dialect,,,,,,,,,,
20819,Português de Bidau,,,,port1291,indo1319,timo1258,dialect,,,,,,,,,,
20820,Orkon-Port Vato-Dakaka,,,,port1292,aust1307,ambr1240,family,,,,,,,,,,
20821,Port Vato-Dakaka,,,,port1293,aust1307,port1292,family,,,,,,,,,,
20822,Portuguese-based pidgin,,,,port1294,pidg1258,pidg1258,family,,,,,,,,,,
20823,Port Sandwich-Axamb-Avok,,,,port1295,aust1307,sout3239,family,,,,,,,,,,
20824,Sakao,,,,port1296,aust1307,saka1289,dialect,,,,,,,,,,
20825,Poso,,,,poso1238,aust1307,indo1317,dialect,,,,,,,,,,
20826,Pothwari,,,,poth1238,indo1319,paha1251,dialect,,,,,,,,,,
20827,Potnariven,,,,potn1237,aust1307,siee1239,dialect,,,,,,,,,,
20828,Potou,,,,poto1250,atla1278,poto1254,family,,,,,,,,,,
20829,Pototan,,,,poto1251,aust1307,kina1250,dialect,,,,,,,,,,
20830,Potosí,,,,poto1252,quec1387,sout2991,dialect,,,,,,,,,,
20831,Potoichan,,,,poto1253,otom1299,alac1244,dialect,17.42233,-98.720093,,,,,,,,
20832,Potou-Tano,,,,poto1254,atla1278,nyoa1234,family,,,,,,,,,,
20833,Potule,,,,potu1239,atla1278,tumu1242,dialect,,,,,,,,,,
20834,Pouébo,,,,poue1237,aust1307,caac1237,dialect,,,,,,,,,,
20835,Pou,,,,pouu1234,skoo1245,wara1302,dialect,,,,,,,,,,
20836,Pouye-Karawa,,,,pouy1239,sepi1257,ramm1241,family,,,,,,,,,,
20837,Powadhi,,,,powa1244,indo1319,panj1256,dialect,,,,,,,,,,
20838,Poya,,,,poya1239,uncl1493,uncl1493,language,,,AR,,,,,,,
20839,Poyanawa Subgroup,,,,poya1240,pano1259,pano1257,family,,,,,,,,,,
20840,Poylish,,,,poyl1235,indo1319,mide1238,dialect,,,,,,,,,,
20841,Prairie French,,,,prai1242,indo1319,caju1236,dialect,,,,,,,,,,
20842,Praistiki,,,,prai1243,indo1319,gads1256,dialect,,,,,,,,,,
20843,Prakaa,,,,prak1243,sino1245,mana1288,dialect,,,,,,,,,,
20844,Pramic,,,,pram1235,aust1305,phay1242,family,,,,,,,,,,
20845,Prang,,,,pran1244,aust1305,chra1242,dialect,,,,,,,,,,
20846,Prang (Southern Mnong),,,,pran1245,aust1305,sout2692,dialect,,,,,,,,,,
20847,Pray 3,,,,pray1239,book1242,book1242,language,19.4306,101.021,LA TH,pry,,,,,,
20848,Pre-Andine Maipuran,,,,prea1240,araw1281,kamp1244,family,,,,,,,,,,
20849,Préh,,,,preh1242,aust1305,cent1992,dialect,,,,,,,,,,
20850,Prehan,,,,preh1243,aust1307,cent2101,dialect,,,,,,,,,,
20851,Prekmurski,,,,prek1239,indo1319,slov1268,dialect,,,,,,,,,,
20852,Prekmurje Romani,,,,prek1240,indo1319,vend1247,dialect,,,,,,,,,,
20853,Presidio de los Reyes Cora,,,,pres1239,utoa1244,elna1235,dialect,,,,,,,,,,
20854,Pre-Samnite,,,,pres1240,indo1319,sabe1248,dialect,,,,,,,,,,
20855,Pre-Western Tani,,,,prew1234,sino1245,tani1259,family,,,,,,,,,,
20856,Prilep-Prizren-Serres,,,,pril1234,indo1319,balk1252,dialect,,,,,,,,,,
20857,Primorski,,,,prim1242,indo1319,slov1268,dialect,,,,,,,,,,
20858,Primitive Irish (4-6th century),,,,prim1243,indo1319,oldi1245,dialect,,,,,,,,,,
20859,Pringan,,,,prin1241,aust1307,sund1252,dialect,,,,,,,,,,
20860,Prionezh,,,,prio1238,ural1272,veps1250,dialect,,,,,,,,,,
20861,Prizren-South Morava,,,,priz1234,indo1319,news1236,dialect,,,,,,,,,,
20862,Probur,,,,prob1239,timo1261,kelo1247,dialect,,,,,,,,,,
20863,Proca Lo,,,,proc1238,sino1245,bahi1252,dialect,,,,,,,,,,
20864,Progreso de Zaragoza,,,,prog1234,toto1251,coyu1235,dialect,,,,,,,,,,
20865,Prok,,,,prok1238,sino1245,nubr1243,dialect,,,,,,,,,,
20866,Propontis Tsakonian,,,,prop1240,indo1319,tsak1248,dialect,,,,,,,,,,
20867,Provençal,,,,prov1235,indo1319,sout2612,dialect,44.0,6.0,FR,,,,,,,
20868,Provençal (Retired),,,,prov1247,book1242,book1242,language,,,,prv,,,,,,
20869,Providencia-Cayman Sign,,,,prov1248,sign1238,vill1244,family,,,,,,,,,,
20870,Providence English,,,,prov1249,indo1319,east2835,dialect,,,,,,,,,,
20871,Pru,,,,pruu1239,aust1305,koho1244,dialect,,,,,,,,,,
20872,Pshav,,,,psha1238,kart1248,nort3382,dialect,,,,,,,,,,
20873,Pua',,,,puaa1234,aust1307,muri1259,dialect,,,,,,,,,,
20874,Puan,,,,puan1237,aust1307,jara1266,dialect,,,,,,,,,,
20875,Pubian,,,,pubi1237,book1242,book1242,language,,,,pun,,,,,,
20876,Puditara,,,,pudi1238,pama1250,mart1256,dialect,-24.16283,121.275,AU,,,,,,,
20877,Puduk,,,,pudu1234,nucl1709,west2885,dialect,,,,,,,,,,
20878,Puerto Rican Spanish,,,,puer1238,indo1319,cari1288,dialect,,,,,,,,,,
20879,Pugliese,,,,pugl1238,indo1319,neap1235,dialect,,,,,,,,,,
20880,Pukamigl-Andegabu,,,,puka1243,nucl1709,nucl1620,dialect,,,,,,,,,,
20881,Pukaunu,,,,puka1244,aust1307,flor1242,language,-8.405661,122.690759,ID,,,,,,,
20882,Pu Ko,,,,puko1234,book1242,book1242,language,20.2551,101.731,LA,puk,,,,,,
20883,Pulau Guai,,,,pula1260,aust1305,jahh1242,dialect,,,,,,,,,,
20884,Pulaya,,,,pula1261,drav1251,mala1464,dialect,,,,,,,,,,
20885,Pulana,,,,pula1264,atla1278,pedi1238,dialect,,,,,,,,,,
20886,Pulapese,,,,pula1265,aust1307,pulu1242,dialect,,,,,,,,,,
20887,Pulangiyen,,,,pula1266,aust1307,west2555,dialect,,,,,,,,,,
20888,Pula Yi,,,,pula1268,book1242,book1242,language,,,,ypl,,,,,,
20889,Puleniyan,,,,pule1237,aust1307,ilia1236,dialect,,,,,,,,,,
20890,Pulgaon,,,,pulg1238,drav1251,nort2699,dialect,,,,,,,,,,
20891,Pulie-Rauto,,,,puli1237,aust1307,lamo1244,dialect,,,,,,,,,,
20892,Pulo Anna,,,,pulo1240,aust1307,sons1242,dialect,,,,,,,,,,
20893,Pulopetak,,,,pulo1241,aust1307,ngaj1237,dialect,,,,,,,,,,
20894,Pulusukese,,,,pulu1243,aust1307,pulu1242,dialect,,,,,,,,,,
20895,Puluwatese-Pollapese,,,,pulu1244,aust1307,east2764,family,,,,,,,,,,
20896,Pumi,,,,pumi1242,sino1245,qian1263,family,,,,,,,,,,
20897,Punan Busang,,,,puna1269,aust1307,buki1248,dialect,,,,,,,,,,
20898,Punan Ukit,,,,puna1270,aust1307,buki1248,dialect,,,,,,,,,,
20899,Punan Sajau,,,,puna1271,aust1307,saja1241,dialect,,,,,,,,,,
20900,Punan Batu 2,,,,puna1272,aust1307,saja1241,dialect,,,,,,,,,,
20901,Punan Basap,,,,puna1273,aust1307,saja1241,dialect,,,,,,,,,,
20902,Punan Bah,,,,puna1276,aust1307,puna1275,dialect,,,,,,,,,,
20903,Punan Biau,,,,puna1277,aust1307,puna1275,dialect,,,,,,,,,,
20904,Punan-Muller-Schwaner,,,,puna1279,aust1307,sara1342,family,,,,,,,,,,
20905,Punan,,,,puna1280,aust1307,puna1279,family,,,,,,,,,,
20906,Punan Tubu-Bah,,,,puna1281,aust1307,puna1280,family,,,,,,,,,,
20907,Punchhi,,,,punc1239,indo1319,punc1240,dialect,,,,,,,,,,
20908,Punchic,,,,punc1240,indo1319,paha1251,dialect,,,,,,,,,,
20909,Punda,,,,pund1238,bord1247,umed1238,dialect,,,,,,,,,,
20910,Pungupungu,,,,pung1239,wadj1254,wadj1254,dialect,,,,,,,,,,
20911,Pungu,,,,pung1240,atla1278,nkhu1238,dialect,,,,,,,,,,
20912,Punial,,,,puni1238,indo1319,gilg1242,dialect,,,,,,,,,,
20913,Punu-Vungu,,,,punu1240,atla1278,sang1341,family,,,,,,,,,,
20914,Pupitau,,,,pupi1239,tebe1251,folo1238,dialect,,,,,,,,,,
20915,Purai,,,,pura1256,aust1307,lawa1257,dialect,,,,,,,,,,
20916,North-Northwest Pura,,,,pura1258,timo1261,coas1327,dialect,,,,,,,,,,
20917,Purang,,,,pura1259,sino1245,mnga1238,dialect,,,,,,,,,,
20918,Purbi,,,,purb1238,indo1319,west2379,dialect,,,,,,,,,,
20919,Pure Fiji English,,,,pure1243,indo1319,fiji1245,dialect,,,,,,,,,,
20920,Puri-Coroado,,,,puri1261,,,family,,,,,,,,,,
20921,Purik,,,,puri1263,sino1245,puri1258,dialect,,,,,,,,,,
20922,Purko,,,,purk1239,nilo1247,masa1300,dialect,,,,,,,,,,
20923,Puroikic,,,,puro1234,sino1245,khob1235,family,,,,,,,,,,
20924,Purr,,,,purr1238,sino1245,sang1321,dialect,,,,,,,,,,
20925,Purum (Retired),,,,puru1262,book1242,book1242,language,24.662,93.982,IN,puz,,,,,,
20926,Purung,,,,puru1263,aust1307,lawa1257,dialect,,,,,,,,,,
20927,Purus,,,,puru1265,araw1281,puru1269,family,,,,,,,,,,
20928,Puruguay,,,,puru1267,uncl1493,uncl1493,language,,,EC,,,,,,,
20929,Purubora-Ramarama,,,,puru1268,tupi1275,tupi1275,family,,,,,,,,,,
20930,Purus-Chamicuro,,,,puru1269,araw1281,sout3131,family,,,,,,,,,,
20931,Putatan,,,,puta1239,aust1307,west2560,dialect,,,,,,,,,,
20932,Putian,,,,puti1238,sino1245,puxi1243,dialect,,,,,,,,,,
20933,Putru,,,,putr1238,atla1278,rong1268,dialect,,,,,,,,,,
20934,Putu,,,,putu1242,krua1234,sapo1251,dialect,,,,,,,,,,
20935,Puwa Yi,,,,puwa1234,book1242,book1242,language,,,,ypw,,,,,,
20936,Puxi,,,,puxi1242,sino1245,shan1274,dialect,,,,,,,,,,
20937,Puxmetecín,,,,puxm1238,mixe1284,nort2939,dialect,,,,,,,,,,
20938,Puyallup,,,,puya1240,sali1255,sout2965,dialect,,,,,,,,,,
20939,Pwo,,,,pwoo1239,sino1245,peri1254,family,,,,,,,,,,
20940,P'yong'ando,,,,pyon1239,kore1284,hamg1239,dialect,39.44,126.16,,,,,,,,
20941,Pyramid-Swart Valley,,,,pyra1234,nucl1709,cent2233,family,,,,,,,,,,
20942,Qabala,,,,qaba1238,turk1311,nort3322,dialect,,,,,,,,,,
20943,/=Haba,,,,qabe1238,khoe1240,naro1249,dialect,,,,,,,,,,
20944,Qahvehkhaneh Sign Language,,,,qahv1234,sign1238,vill1244,language,35.667731,51.3668463,IR,,,,,,,
20945,Qajar,,,,qaja1238,turk1311,sout2697,dialect,,,,,,,,,,
20946,Qaladze,,,,qala1238,afro1255,sout3076,dialect,,,,,,,,,,
20947,Qaragozlu,,,,qara1243,turk1311,sout2697,dialect,,,,,,,,,,
20948,Qarakhanid,,,,qara1244,turk1311,oldu1238,dialect,,,,,,,,,,
20949,Qashqa-Darya Arabic,,,,qash1241,afro1255,uzbe1248,dialect,,,,,,,,,,
20950,Qasim-Dhafir,,,,qasi1234,afro1255,najd1235,dialect,,,,,,,,,,
20951,Qau,,"Gao, Aqao, Qau Gelao",,qauu1238,taik1256,qaua1234,dialect,,,,,,,,,,
20952,Qayini Persian,,,,qayi1234,indo1319,khor1275,dialect,,,,,,,,,,
20953,Qayqayt,,,,qayq1234,sali1255,down1241,dialect,,,,,,,,,,
20954,Qazakh,,,,qaza1238,turk1311,west2924,dialect,,,,,,,,,,
20955,Perso-Tabaric,,,,qazv1239,indo1319,nort3386,dialect,,,,,,,,,,
20956,Qazvini Persian,,,,qazv1241,indo1319,nort3386,dialect,,,,,,,,,,
20957,Qazwin Turkic,,,,qazw1234,turk1311,qash1240,dialect,,,,,,,,,,
20958,Qebena,,,,qebe1239,afro1255,kamb1316,dialect,,,,,,,,,,
20959,Qeltu,,,,qelt1235,afro1255,east2729,family,,,,,,,,,,
20960,Qeshmi,,,,qesh1234,indo1319,band1335,dialect,,,,,,,,,,
20961,Qianxi,,,,qian1260,taik1256,bouy1240,dialect,,,,,,,,,,
20962,Qian Xi,,,,qian1262,sino1245,wusa1235,dialect,,,,,,,,,,
20963,Qiangic,,,,qian1263,sino1245,naqi1236,family,,,,,,,,,,
20964,Qiang,,,,qian1264,sino1245,qian1263,family,,,,,,,,,,
20965,Qiannan,,,,qian1265,taik1256,bouy1240,dialect,,,,,,,,,,
20966,Qianzhong,,,,qian1266,taik1256,bouy1240,dialect,,,,,,,,,,
20967,Qiaotou,,,,qiao1234,taik1256,ling1262,dialect,,,,,,,,,,
20968,Qide,,,,qide1238,sino1245,huiz1242,dialect,,,,,,,,,,
20969,Qi,,,,qiii1237,taik1256,hlai1239,dialect,,,,,,,,,,
20970,Qiliqiao,,,,qili1234,sino1245,dali1242,dialect,25.6553283,100.1709288,,,,,,,,
20971,Qinghua Pumi,,,,qing1238,sino1245,west2926,dialect,,,,,,,,,,
20972,Qingliu,,,,qing1239,sino1245,ting1250,dialect,,,,,,,,,,
20973,Qingdao Mandarin,,,,qing1240,sino1245,mand1415,dialect,36.089393,120.379715,,,,,,,,
20974,Qingtian,,,,qing1241,sino1245,chuq1241,dialect,,,,,,,,,,
20975,Qinlian,,,,qinl1235,sino1245,yuec1235,dialect,,,,,,,,,,
20976,Eastern Ong-Be,,,,qion1238,taik1256,ling1270,language,19.906197,110.400282,CN,,,,,,,
20977,Qiong-Lei,,,,qion1239,sino1245,minn1241,dialect,,,,,,,,,,
20978,Tsitsikar,,,,qiqi1238,mong1349,nonn1234,dialect,,,,,,,,,,
20979,Qohrudi,,,,qohr1234,indo1319,soii1239,dialect,,,,,,,,,,
20980,Qomi Persian,,,,qomi1234,indo1319,nort3386,dialect,,,,,,,,,,
20981,Qom,,,,qomm1235,guai1249,guai1250,family,,,,,,,,,,
20982,Qomul,,,,qomu1235,turk1311,cent1994,dialect,,,,,,,,,,
20983,Qonaqkend,,,,qona1238,indo1319,musl1236,dialect,,,,,,,,,,
20984,Quan Chet,,,,quan1241,hmon1336,iumi1238,dialect,,,,,,,,,,
20985,Quan Trang,,,,quan1242,hmon1336,iumi1238,dialect,,,,,,,,,,
20986,Quan-Zi,,,,quan1243,sino1245,yong1285,dialect,,,,,,,,,,
20987,Quba (Indo-European),,,,quba1239,indo1319,musl1236,dialect,,,,,,,,,,
20988,Quba (Turkic),,,,quba1245,turk1311,east2839,dialect,,,,,,,,,,
20989,Quba (Lezgian),,,,quba1246,nakh1245,lezg1247,dialect,,,,,,,,,,
20990,Quchani,,,,quch1234,indo1319,khor1275,dialect,,,,,,,,,,
20991,Qudshanis,,,,quds1238,afro1255,nort3096,dialect,,,,,,,,,,
20992,Québécois,,,,queb1247,indo1319,stan1290,dialect,,,,,,,,,,
20993,Nunavik,,,,queb1248,eski1264,queb1249,dialect,,,,,,,,,,
20994,Quebec-Labrador Inuktitut,,,,queb1249,eski1264,east2534,dialect,,,,,,,,,,
20995,Quechua IIB,,,,quec1384,quec1387,quec1388,family,,,,,,,,,,
20996,Quechua I,,,,quec1386,quec1387,quec1387,family,,,,,,,,,,
20997,Quechua II,,,,quec1388,quec1387,quec1387,family,,,,,,,,,,
20998,Quechua IIC,,,,quec1389,quec1387,quec1388,family,,,,,,,,,,
20999,Quechua-Puquina,,,,quec1390,spee1234,spee1234,family,,,,,,,,,,
21000,Queensland Kanaka English,,,,quee1234,pidg1258,engl1287,language,,,AU,,,,,,,
21001,Quepos,,,,quep1238,uncl1493,uncl1493,language,,,CR,,,,,,,
21002,Querandi,,,,quer1237,uncl1493,uncl1493,language,,,UY,,,,,,,
21003,Quetta Pashto,,,,quet1238,indo1319,sout2649,dialect,,,,,,,,,,
21004,Quichean-Mamean,,,,quic1274,maya1287,core1254,family,,,,,,,,,,
21005,Quiche-Achi,,,,quic1275,maya1287,core1251,family,,,,,,,,,,
21006,Quierí Zapotec,,,,quie1238,otom1299,quio1241,dialect,,,,,,,,,,
21007,Quignam,,,,quig1235,uncl1493,uncl1493,language,-8.099583,-79.053383,PE,,,,,,,
21008,Quillacinga,,,,quil1251,uncl1493,uncl1493,language,,,CO,,,,,,,
21009,Quilcene,,,,quil1256,sali1255,twan1247,dialect,,,,,,,,,,
21010,Quilifay,,,,quil1257,beto1236,nucl1771,dialect,,,,,,,,,,
21011,Quinigua,,,,quin1252,uncl1493,uncl1493,language,,,MX,,,,,,,
21012,Quioquitani Zapotec,,,,quio1242,otom1299,quio1241,dialect,,,,,,,,,,
21013,Qujiang Hakka-Shibei Shaoguan Tuhua,,,,quji1234,sino1245,midd1354,language,24.816667,113.6,CN,,,,,,,
21014,Qunqi,,,,qunq1234,nakh1245,uppe1463,dialect,,,,,,,,,,
21015,Qwabe,,,,qwab1238,atla1278,zulu1248,dialect,,,,,,,,,,
21016,Qyzylbash,,,,qyzy1236,turk1311,nort2697,dialect,,,,,,,,,,
21017,Qyzyl Qazma,,,,qyzy1242,indo1319,musl1236,dialect,,,,,,,,,,
21018,Rabari,,,,raba1246,indo1319,kach1272,dialect,,,,,,,,,,
21019,Rabah,,,,raba1247,aust1305,hree1244,dialect,,,,,,,,,,
21020,Rabai,,,,raba1248,atla1278,giry1241,dialect,,,,,,,,,,
21021,Rabat-Casablanca Arabic,,,,raba1252,afro1255,moro1292,dialect,,,,,,,,,,
21022,Racha-Lechxum,,,,rach1238,kart1248,nort3381,dialect,,,,,,,,,,
21023,Rachabalda,,,,rach1240,nakh1245,kara1516,dialect,,,,,,,,,,
21024,Rade-Jarai,,,,rade1241,aust1307,high1280,family,,,,,,,,,,
21025,Rae Bareli,,,,raeb1235,indo1319,cent2393,dialect,,,,,,,,,,
21026,Raghobansi,,,,ragh1238,indo1319,bund1253,dialect,,,,,,,,,,
21027,Ragreig,,,,ragr1238,nilo1247,buru1301,dialect,,,,,,,,,,
21028,Rahung,,,,rahu1234,sino1245,sart1249,dialect,27.375914,92.409383,IN,,,,,,,
21029,Rai Coast,,,,raic1241,nucl1709,mada1298,family,,,,,,,,,,
21030,Raigarh,,,,raig1237,drav1251,east2340,dialect,,,,,,,,,,
21031,Rai (Ledo Kaili),,,,raii1238,aust1307,ledo1238,dialect,,,,,,,,,,
21032,Rai,,,,raii1243,aust1307,chru1239,dialect,,,,,,,,,,
21033,Rai (Southern Roglai),,,,raii1244,aust1307,sout3010,dialect,,,,,,,,,,
21034,Raijua,,,,raij1237,aust1307,sabu1255,dialect,,,,,,,,,,
21035,Rainy River Ojibwa,,,,rain1239,algi1248,nort2961,dialect,,,,,,,,,,
21036,Raio,,,,raio1237,aust1307,ledo1238,dialect,,,,,,,,,,
21037,Raipur,,,,raip1238,indo1319,varh1239,dialect,,,,,,,,,,
21038,Raite,,,,rait1238,afro1255,turo1239,dialect,,,,,,,,,,
21039,Raiulun,,,,raiu1234,aust1307,wela1235,dialect,,,,,,,,,,
21040,Raivavae,,,,raiv1237,aust1307,aust1304,dialect,,,,,,,,,,
21041,Rajawadi,,,,raja1250,indo1319,malv1243,dialect,,,,,,,,,,
21042,Rajar Gang,,,,raja1252,indo1319,bish1244,dialect,,,,,,,,,,
21043,Raja Ampat-South Halmahera,,,,raja1255,aust1307,sout3229,family,,,,,,,,,,
21044,Rajasthani,,,,raja1256,indo1319,guja1255,family,,,,,,,,,,
21045,Raja Ampat Maya,,,,raja1258,aust1307,maya1288,family,,,,,,,,,,
21046,Rajau,,,,raja1259,aust1307,made1253,dialect,,,,,,,,,,
21047,Rajbanshi (Retired),,,,rajb1244,book1242,book1242,language,,,,rjb,,,,,,
21048,Raji-Raute,,,,raji1239,sino1245,sino1245,family,,,,,,,,,,
21049,Rajkoti,,,,rajk1238,indo1319,kala1373,dialect,,,,,,,,,,
21050,Rajshahi,,,,rajs1238,indo1319,beng1280,dialect,,,,,,,,,,
21051,Rajura,,,,raju1237,drav1251,sout2711,dialect,,,,,,,,,,
21052,Rakhshani,,,,rakh1244,indo1319,west2368,dialect,,,,,,,,,,
21053,Rakheli,,,,rakh1246,sino1245,nach1240,dialect,,,,,,,,,,
21054,Rakunei,,,,raku1237,aust1307,kuan1248,dialect,,,,,,,,,,
21055,Raliang,,,,rali1240,aust1305,jain1238,dialect,,,,,,,,,,
21056,Rälik,,,,rali1241,aust1307,mars1254,dialect,,,,,,,,,,
21057,Ralte (Lushai),,,,ralt1243,sino1245,lush1249,dialect,,,,,,,,,,
21058,Raluana,,,,ralu1237,aust1307,kuan1248,dialect,,,,,,,,,,
21059,Ramand,,,,rama1256,indo1319,take1255,dialect,,,,,,,,,,
21060,Ramarama,,,,rama1257,tupi1275,puru1268,family,,,,,,,,,,
21061,Ramanos,,,,rama1271,,,language,-14.3019482,-67.3590894,BO,,,,,,,
21062,Ramand-Karaj,,,,rama1272,indo1319,sout3177,family,,,,,,,,,,
21063,Rambani,,,,ramb1240,indo1319,sira1263,dialect,,,,,,,,,,
21064,Rambuso,,,,ramb1241,aust1307,sude1239,dialect,,,,,,,,,,
21065,Ramechap,,,,rame1238,sino1245,sher1255,dialect,,,,,,,,,,
21066,Ramgel,,,,ramg1234,indo1319,west2372,dialect,,,,,,,,,,
21067,Ramhormozi,,,,ramh1234,indo1319,khuz1234,dialect,,,,,,,,,,
21068,Ramkokamekra,,,,ramk1239,nucl1710,cane1242,dialect,,,,,,,,,,
21069,Ram,,,,ramm1241,sepi1257,sepi1257,family,,,,,,,,,,
21070,Ramo,,,,ramo1243,sino1245,boka1249,dialect,,,IN,,,,,,,
21071,Rampuri,,,,ramp1242,indo1319,uppe1403,dialect,,,,,,,,,,
21072,Rampi-Seko-Badaic,,,,ramp1244,aust1307,sout2923,family,,,,,,,,,,
21073,Ramsari,,,,rams1234,indo1319,cent2360,dialect,,,,,,,,,,
21074,Ramu,,,,ramu1234,lowe1437,lowe1437,family,,,,,,,,,,
21075,Ranawat,,,,rana1245,indo1319,bhil1251,dialect,,,,,,,,,,
21076,Rana,,,,rana1247,sino1245,kuta1241,dialect,,,,,,,,,,
21077,Ranau,,,,rana1248,aust1307,cent2100,dialect,,,,,,,,,,
21078,Ranau (Retired),,,,rana1249,book1242,book1242,language,,,,rae,,,,,,
21079,Randawaya,,,,rand1239,aust1307,amba1265,dialect,,,,,,,,,,
21080,Rangari (Malvi),,,,rang1262,indo1319,malv1243,dialect,,,,,,,,,,
21081,Rangri,,,,rang1263,indo1319,malv1243,dialect,,,,,,,,,,
21082,Rangari,,,,rang1264,indo1319,khan1272,dialect,,,,,,,,,,
21083,Rangdania,,,,rang1268,sino1245,rabh1238,dialect,,,,,,,,,,
21084,Ranga,,,,rang1270,aust1307,enre1239,dialect,,,,,,,,,,
21085,Ranglong,,,,rang1271,sino1245,rang1267,dialect,,,,,,,,,,
21086,Rangpuri (Bangladesh),,,,rang1272,indo1319,rang1265,dialect,,,,,,,,,,
21087,Rani Bhil,,,,rani1238,indo1319,bhil1251,dialect,,,,,,,,,,
21088,Ránmo,,,,ranm1238,more1255,blaf1238,dialect,,,,,,,,,,
21089,Rantepao,,,,rant1238,aust1307,tora1261,dialect,,,,,,,,,,
21090,Ranya,,,,rany1238,book1242,book1242,language,,,,,,,,,,
21091,Ranye,,,,rany1242,afro1255,lish1245,dialect,,,,,,,,,,
21092,Raojin,,,,raoj1238,aust1305,ruch1235,dialect,,,,,,,,,,
21093,Raoping,,,,raop1234,sino1245,hakk1236,dialect,,,,,,,,,,
21094,Rapitok,,,,rapi1237,aust1307,kuan1248,dialect,,,,,,,,,,
21095,Rara-Sara Bakati',,,,rara1236,aust1307,baka1275,family,,,,,,,,,,
21096,Rardro Bhil,,,,rard1238,indo1319,wadi1248,dialect,,,,,,,,,,
21097,Rarotonga,,,,raro1242,aust1307,raro1241,dialect,,,,,,,,,,
21098,Rasawa-Saponi,,,,rasa1242,lake1255,farw1236,family,,,,,,,,,,
21099,Rashti,,,,rash1246,indo1319,west2931,dialect,,,,,,,,,,
21100,Rashad Town-Hills,,,,rash1248,rash1249,tega1236,dialect,,,,,,,,,,
21101,Rashad,,,,rash1249,,,family,,,,,,,,,,
21102,Rasuwa,,,,rasu1238,sino1245,west2415,dialect,,,,,,,,,,
21103,Ratak,,,,rata1243,aust1307,mars1254,dialect,,,,,,,,,,
21104,Ratchaburi Pwo Karen,,,,ratc1238,sino1245,pwoe1235,dialect,,,,,,,,,,
21105,Rathi,,,,rath1241,indo1319,garh1243,dialect,,,,,,,,,,
21106,Rathawi-Palya,,,,rath1244,indo1319,bhil1254,family,,,,,,,,,,
21107,Rati,,,,rati1238,atla1278,makh1266,dialect,,,,,,,,,,
21108,Ratlub,,,,ratl1234,nakh1245,sout3319,dialect,,,,,,,,,,
21109,Ratnawati,,,,ratn1236,sino1245,jeru1240,dialect,,,,,,,,,,
21110,Rato,,,,rato1237,aust1307,ramp1243,dialect,,,,,,,,,,
21111,Ratsua,,,,rats1237,aust1307,haho1237,dialect,-5.5245,154.8006,PG,,,,,,,
21112,Ratsitl,,,,rats1239,nakh1245,kara1516,dialect,,,,,,,,,,
21113,Rättvik,,,,ratt1234,indo1319,neda1234,dialect,,,,,,,,,,
21114,Raute-Rawat,,,,raut1240,sino1245,raji1239,family,,,,,,,,,,
21115,Ravai,,,,rava1238,indo1319,garh1243,dialect,,,,,,,,,,
21116,Ravulic,,,,ravu1238,drav1251,mala1541,family,,,,,,,,,,
21117,Rawas,,,,rawa1266,aust1307,reja1240,dialect,,,,,,,,,,
21118,Rawas (Retired),,,,rawa1268,book1242,book1242,language,,,,rws,,,,,,
21119,Rawa (Puroik),,,,rawa1269,sino1245,west2873,dialect,,,,,,,,,,
21120,Rawas Musi,,,,rawa1270,aust1307,musi1241,dialect,,,,,,,,,,
21121,Rawlinson,,,,rawl1234,nucl1709,west2795,family,,,,,,,,,,
21122,Rawo (Bauro),,,,rawo1242,aust1307,baur1252,dialect,,,,,,,,,,
21123,Rawo-Main Serra,,,,rawo1243,skoo1245,serr1253,family,,,,,,,,,,
21124,Rayalseema,,,,raya1237,drav1251,telu1262,dialect,,,,,,,,,,
21125,Raya,,,,raya1242,afro1255,nort3272,dialect,,,,,,,,,,
21126,Razgrad,,,,razg1238,turk1311,balk1254,dialect,,,,,,,,,,
21127,Razgramang,,,,razg1239,sino1245,sang1346,dialect,,,,,,,,,,
21128,Rde Kpa,,,,rdek1237,aust1307,rade1240,dialect,,,,,,,,,,
21129,Reao,,,,reao1237,aust1307,tuam1242,dialect,,,,,,,,,,
21130,Rebar,,,,reba1237,aust1307,kuan1248,dialect,,,,,,,,,,
21131,Rebkong,,,,rebk1234,sino1245,east2830,dialect,,,,,,,,,,
21132,Red Bluff,,,,redb1234,atha1245,blac1272,dialect,,,,,,,,,,
21133,Red Lake Chippewa,,,,redl1238,algi1248,chip1241,dialect,,,,,,,,,,
21134,Red Tai,,,,redt1235,taik1256,sout2743,family,,,,,,,,,,
21135,Reefs-Santa Cruz,,,,reef1242,aust1307,temo1244,family,,,,,,,,,,
